date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:20:53	0/0	---M--	301	error ('VCL%20301')	text/html	date:Thu,%2001%20Oct%202020%2015:20:53%20GMT	https://asana.com/uses/to-do-list/	C:/My%20Web%20Sites/asana/asana.com/uses/to-do-list/index.html	(from https://asana.com/uses/task-management)
12:20:53	185130/185130	---M--	200	added ('OK')	image/png	etag:%2242983435336745c367d950ab33d4fb7d%22	https://luna1.co/1270b3.png	C:/My%20Web%20Sites/asana/luna1.co/1270b3.png	(from https://asana.com/uses/task-management)
12:20:53	3804/3804	---M--	200	added ('OK')	image/png	etag:%22ca7b427b6bf3f30dd8c793da24f9fc0e%22	https://luna1.co/0bdbec.png	C:/My%20Web%20Sites/asana/luna1.co/0bdbec.png	(from https://asana.com/uses/task-management)
12:20:54	182408/182408	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Sep%202020%2016:48:58%20GMT	https://asana.com/de/uses/task-management	C:/My%20Web%20Sites/asana/asana.com/de/uses/task-management.html	(from https://asana.com/uses/task-management)
12:20:54	182218/182218	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Sep%202020%2017:01:56%20GMT	https://asana.com/es/uses/task-management	C:/My%20Web%20Sites/asana/asana.com/es/uses/task-management.html	(from https://asana.com/uses/task-management)
12:20:55	183721/183721	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Sep%202020%2017:49:34%20GMT	https://asana.com/fr/uses/task-management	C:/My%20Web%20Sites/asana/asana.com/fr/uses/task-management.html	(from https://asana.com/uses/task-management)
12:20:55	181937/181937	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Sep%202020%2016:42:48%20GMT	https://asana.com/pt/uses/task-management	C:/My%20Web%20Sites/asana/asana.com/pt/uses/task-management.html	(from https://asana.com/uses/task-management)
12:20:55	185568/185568	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Sep%202020%2016:45:16%20GMT	https://asana.com/ja/uses/task-management	C:/My%20Web%20Sites/asana/asana.com/ja/uses/task-management.html	(from https://asana.com/uses/task-management)
12:20:56	104519/104519	---M--	200	added ('OK')	image/png	etag:%2285449cbaaaa8770d8ae107510f5776f2%22	https://luna1.co/b4fcf6.png	C:/My%20Web%20Sites/asana/luna1.co/b4fcf6.png	(from https://asana.com/uses/work-management)
12:20:57	42428/42428	---M--	200	added ('OK')	image/png	etag:%22171c65a27e86897f6b43884c9a693101%22	https://luna1.co/d3dcd2.png	C:/My%20Web%20Sites/asana/luna1.co/d3dcd2.png	(from https://asana.com/uses/work-management)
12:20:57	53441/53441	---M--	200	added ('OK')	image/png	etag:%22020461b4cbe7856d484ecea094d5ad5b%22	https://luna1.co/5b88fa.png	C:/My%20Web%20Sites/asana/luna1.co/5b88fa.png	(from https://asana.com/uses/work-management)
12:20:57	25688/25688	---M--	200	added ('OK')	image/png	etag:%221a26fd18003a9ccbe182dd44f7b82a40%22	https://luna1.co/c2d19c.png	C:/My%20Web%20Sites/asana/luna1.co/c2d19c.png	(from https://asana.com/uses/work-management)
12:20:57	175038/175038	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Sep%202020%2017:47:28%20GMT	https://asana.com/de/uses/work-management	C:/My%20Web%20Sites/asana/asana.com/de/uses/work-management.html	(from https://asana.com/uses/work-management)
12:20:58	174940/174940	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Sep%202020%2017:47:28%20GMT	https://asana.com/es/uses/work-management	C:/My%20Web%20Sites/asana/asana.com/es/uses/work-management.html	(from https://asana.com/uses/work-management)
12:20:58	176686/176686	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Sep%202020%2017:20:58%20GMT	https://asana.com/fr/uses/work-management	C:/My%20Web%20Sites/asana/asana.com/fr/uses/work-management.html	(from https://asana.com/uses/work-management)
12:20:58	174670/174670	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Sep%202020%2017:50:46%20GMT	https://asana.com/pt/uses/work-management	C:/My%20Web%20Sites/asana/asana.com/pt/uses/work-management.html	(from https://asana.com/uses/work-management)
12:20:58	178843/178843	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Sep%202020%2016:42:18%20GMT	https://asana.com/ja/uses/work-management	C:/My%20Web%20Sites/asana/asana.com/ja/uses/work-management.html	(from https://asana.com/uses/work-management)
12:20:59	155954/155954	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Sep%202020%2017:30:52%20GMT	https://asana.com/de/teams/engineering	C:/My%20Web%20Sites/asana/asana.com/de/teams/engineering.html	(from https://asana.com/teams/engineering)
12:20:59	155886/155886	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Sep%202020%2016:48:10%20GMT	https://asana.com/es/teams/engineering	C:/My%20Web%20Sites/asana/asana.com/es/teams/engineering.html	(from https://asana.com/teams/engineering)
12:20:59	157036/157036	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Sep%202020%2016:43:56%20GMT	https://asana.com/fr/teams/engineering	C:/My%20Web%20Sites/asana/asana.com/fr/teams/engineering.html	(from https://asana.com/teams/engineering)
12:21:00	211076/211076	---M--	200	added ('OK')	image/png	etag:%2232b3c43f735c5e1bc0c16773c0f69e2b%22	https://luna1.co/1fef30.png	C:/My%20Web%20Sites/asana/luna1.co/1fef30.png	(from https://asana.com/teams/engineering)
12:21:00	155460/155460	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Sep%202020%2016:47:44%20GMT	https://asana.com/pt/teams/engineering	C:/My%20Web%20Sites/asana/asana.com/pt/teams/engineering.html	(from https://asana.com/teams/engineering)
12:21:00	159327/159327	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Sep%202020%2016:57:54%20GMT	https://asana.com/ja/teams/engineering	C:/My%20Web%20Sites/asana/asana.com/ja/teams/engineering.html	(from https://asana.com/teams/engineering)
12:21:01	41438/41438	---M--	200	added ('OK')	image/png	etag:%222c983add3b6d2fa04a94e786c5cd72b1%22	https://luna1.co/d7874b.png	C:/My%20Web%20Sites/asana/luna1.co/d7874b.png	(from https://asana.com/teams/designers)
12:21:02	38042/38042	---M--	200	added ('OK')	image/png	etag:%221ffa2158b73ed8831433436f5470241e%22	https://luna1.co/6a8300.png	C:/My%20Web%20Sites/asana/luna1.co/6a8300.png	(from https://asana.com/teams/designers)
12:21:02	203218/203218	---M--	200	added ('OK')	image/png	etag:%226ee20936a35a9a93f24ee4259da62421%22	https://luna1.co/375936.png	C:/My%20Web%20Sites/asana/luna1.co/375936.png	(from https://asana.com/teams/designers)
12:21:03	32580/32580	---M--	200	added ('OK')	image/png	etag:%2231cf7821cee6a55b95f7d2ed8b161aa7%22	https://luna1.co/21a427.png	C:/My%20Web%20Sites/asana/luna1.co/21a427.png	(from https://asana.com/teams/designers)
12:21:03	154146/154146	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Sep%202020%2016:57:00%20GMT	https://asana.com/de/teams/designers	C:/My%20Web%20Sites/asana/asana.com/de/teams/designers.html	(from https://asana.com/teams/designers)
12:21:03	154391/154391	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Sep%202020%2017:14:20%20GMT	https://asana.com/es/teams/designers	C:/My%20Web%20Sites/asana/asana.com/es/teams/designers.html	(from https://asana.com/teams/designers)
12:21:04	155265/155265	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Sep%202020%2017:09:52%20GMT	https://asana.com/fr/teams/designers	C:/My%20Web%20Sites/asana/asana.com/fr/teams/designers.html	(from https://asana.com/teams/designers)
12:21:04	153932/153932	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Sep%202020%2017:17:38%20GMT	https://asana.com/pt/teams/designers	C:/My%20Web%20Sites/asana/asana.com/pt/teams/designers.html	(from https://asana.com/teams/designers)
12:21:04	158064/158064	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Sep%202020%2017:21:10%20GMT	https://asana.com/ja/teams/designers	C:/My%20Web%20Sites/asana/asana.com/ja/teams/designers.html	(from https://asana.com/teams/designers)
12:21:06	42004/42004	---M--	200	added ('OK')	image/png	etag:%2219ec76cbbc5955e63bcdd52e0c7da7de%22	https://luna1.co/edca67.png	C:/My%20Web%20Sites/asana/luna1.co/edca67.png	(from https://asana.com/teams/hr)
12:21:07	266373/266373	---M--	200	added ('OK')	image/png	etag:%227d2cdbd0276a4d1ad4ecdf2dd7208cba%22	https://luna1.co/4ffa55.png	C:/My%20Web%20Sites/asana/luna1.co/4ffa55.png	(from https://asana.com/teams/hr)
12:21:07	34928/34928	---M--	200	added ('OK')	image/png	etag:%223dccf2147f1e55b89f53660d8c78acb4%22	https://luna1.co/9f6a62.png	C:/My%20Web%20Sites/asana/luna1.co/9f6a62.png	(from https://asana.com/teams/hr)
12:21:07	38415/38415	---M--	200	added ('OK')	image/png	etag:%2285da9cece3460dd4007db13684f6bc47%22	https://luna1.co/bafd32.png	C:/My%20Web%20Sites/asana/luna1.co/bafd32.png	(from https://asana.com/teams/hr)
12:21:08	30366/30366	---M--	200	added ('OK')	image/png	etag:%2219ad7a4747e2bb6b3d420dabd38942af%22	https://luna1.co/75522a.png	C:/My%20Web%20Sites/asana/luna1.co/75522a.png	(from https://asana.com/teams/hr)
12:21:08	1387/1387	---M--	200	added ('OK')	image/png	etag:%220e1cf17d6a8608b0bf231c4770131734%22	https://luna1.co/logos/possible.png	C:/My%20Web%20Sites/asana/luna1.co/logos/possible.png	(from https://asana.com/teams/hr)
12:21:08	171742/171742	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Sep%202020%2017:22:50%20GMT	https://asana.com/de/teams/hr	C:/My%20Web%20Sites/asana/asana.com/de/teams/hr.html	(from https://asana.com/teams/hr)
12:21:10	171741/171741	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Sep%202020%2017:55:18%20GMT	https://asana.com/es/teams/hr	C:/My%20Web%20Sites/asana/asana.com/es/teams/hr.html	(from https://asana.com/teams/hr)
12:21:10	172777/172777	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Sep%202020%2017:21:44%20GMT	https://asana.com/fr/teams/hr	C:/My%20Web%20Sites/asana/asana.com/fr/teams/hr.html	(from https://asana.com/teams/hr)
12:21:10	171207/171207	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Sep%202020%2017:09:18%20GMT	https://asana.com/pt/teams/hr	C:/My%20Web%20Sites/asana/asana.com/pt/teams/hr.html	(from https://asana.com/teams/hr)
12:21:10	174667/174667	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Sep%202020%2017:36:48%20GMT	https://asana.com/ja/teams/hr	C:/My%20Web%20Sites/asana/asana.com/ja/teams/hr.html	(from https://asana.com/teams/hr)
12:21:11	53482/53482	---M--	200	added ('OK')	image/png	etag:%22bfe754f70a27b1ea88331becba9359df%22	https://luna1.co/7e13b6.png	C:/My%20Web%20Sites/asana/luna1.co/7e13b6.png	(from https://asana.com/teams/company-wide)
12:21:11	51823/51823	---M--	200	added ('OK')	image/png	etag:%2268cd13566e28c9c4501d21abfe249ef2%22	https://luna1.co/51a5b8.png	C:/My%20Web%20Sites/asana/luna1.co/51a5b8.png	(from https://asana.com/teams/company-wide)
12:21:12	46405/46405	---M--	200	added ('OK')	image/png	etag:%22cc459998f04a56fd9b827b3a32facde4%22	https://luna1.co/021cf0.png	C:/My%20Web%20Sites/asana/luna1.co/021cf0.png	(from https://asana.com/teams/company-wide)
12:21:12	49292/49292	---M--	200	added ('OK')	image/png	etag:%220a671406bfa8fc93e021d871e7203b0f%22	https://luna1.co/f070e3.png	C:/My%20Web%20Sites/asana/luna1.co/f070e3.png	(from https://asana.com/teams/company-wide)
12:21:12	79196/79196	---M--	200	added ('OK')	image/png	etag:%22558165e28252775a1050f41c8696be1f%22	https://luna1.co/25a247.png	C:/My%20Web%20Sites/asana/luna1.co/25a247.png	(from https://asana.com/teams/company-wide)
12:21:13	169591/169591	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Sep%202020%2016:41:02%20GMT	https://asana.com/de/teams/company-wide	C:/My%20Web%20Sites/asana/asana.com/de/teams/company-wide.html	(from https://asana.com/teams/company-wide)
12:21:13	169208/169208	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Sep%202020%2017:11:24%20GMT	https://asana.com/es/teams/company-wide	C:/My%20Web%20Sites/asana/asana.com/es/teams/company-wide.html	(from https://asana.com/teams/company-wide)
12:21:14	170432/170432	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Sep%202020%2016:40:06%20GMT	https://asana.com/fr/teams/company-wide	C:/My%20Web%20Sites/asana/asana.com/fr/teams/company-wide.html	(from https://asana.com/teams/company-wide)
12:21:14	168908/168908	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Sep%202020%2017:45:34%20GMT	https://asana.com/pt/teams/company-wide	C:/My%20Web%20Sites/asana/asana.com/pt/teams/company-wide.html	(from https://asana.com/teams/company-wide)
12:21:14	172621/172621	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Sep%202020%2017:33:02%20GMT	https://asana.com/ja/teams/company-wide	C:/My%20Web%20Sites/asana/asana.com/ja/teams/company-wide.html	(from https://asana.com/teams/company-wide)
12:21:14	77207/77207	---M--	200	added ('OK')	image/png	etag:%226cf45f65fbce02f6cffdcf39418137aa%22	https://luna1.co/678c07.png	C:/My%20Web%20Sites/asana/luna1.co/678c07.png	(from https://asana.com/guide/help/faq/connectivity)
12:21:15	7417/7417	---M--	200	added ('OK')	image/png	etag:%227ec99955e8758181ed6946b7c7e4b203%22	https://luna1.co/564da6.png	C:/My%20Web%20Sites/asana/luna1.co/564da6.png	(from https://asana.com/guide/help/faq/connectivity)
12:21:15	27039/27039	---M--	200	added ('OK')	image/png	etag:%2212c0b3c8f3fb91981563de2bc458bbe2%22	https://luna1.co/21f655.png	C:/My%20Web%20Sites/asana/luna1.co/21f655.png	(from https://asana.com/guide/help/faq/connectivity)
12:21:15	56462/56462	---M--	200	added ('OK')	image/png	etag:%228e76dba29447cc950698ca9abc2dd763%22	https://luna1.co/7504ae.png	C:/My%20Web%20Sites/asana/luna1.co/7504ae.png	(from https://asana.com/guide/help/faq/connectivity)
12:21:16	247496/247496	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Sep%202020%2016:39:20%20GMT	https://asana.com/de/guide/help/faq/connectivity	C:/My%20Web%20Sites/asana/asana.com/de/guide/help/faq/connectivity.html	(from https://asana.com/guide/help/faq/connectivity)
12:21:16	247737/247737	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Sep%202020%2016:38:36%20GMT	https://asana.com/es/guide/help/faq/connectivity	C:/My%20Web%20Sites/asana/asana.com/es/guide/help/faq/connectivity.html	(from https://asana.com/guide/help/faq/connectivity)
12:21:17	250966/250966	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Sep%202020%2017:31:52%20GMT	https://asana.com/fr/guide/help/faq/connectivity	C:/My%20Web%20Sites/asana/asana.com/fr/guide/help/faq/connectivity.html	(from https://asana.com/guide/help/faq/connectivity)
12:21:18	247548/247548	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Sep%202020%2017:35:52%20GMT	https://asana.com/pt/guide/help/faq/connectivity	C:/My%20Web%20Sites/asana/asana.com/pt/guide/help/faq/connectivity.html	(from https://asana.com/guide/help/faq/connectivity)
12:21:18	253971/253971	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Sep%202020%2016:34:24%20GMT	https://asana.com/ja/guide/help/faq/connectivity	C:/My%20Web%20Sites/asana/asana.com/ja/guide/help/faq/connectivity.html	(from https://asana.com/guide/help/faq/connectivity)
12:21:19	651506/651506	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Sep%202020%2017:47:32%20GMT	https://asana.com/es	C:/My%20Web%20Sites/asana/asana.com/es.html	(from https://asana.com/es/)
12:21:20	651348/651348	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Sep%202020%2017:37:02%20GMT	https://asana.com/pt	C:/My%20Web%20Sites/asana/asana.com/pt.html	(from https://asana.com/pt/)
12:21:20	652970/652970	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Sep%202020%2017:11:18%20GMT	https://asana.com/fr	C:/My%20Web%20Sites/asana/asana.com/fr.html	(from https://asana.com/fr/)
12:21:20	651816/651816	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Sep%202020%2017:08:22%20GMT	https://asana.com/de	C:/My%20Web%20Sites/asana/asana.com/de.html	(from https://asana.com/de/)
12:21:21	655214/655214	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Sep%202020%2017:05:22%20GMT	https://asana.com/ja	C:/My%20Web%20Sites/asana/asana.com/ja.html	(from https://asana.com/ja/)
12:21:21	151731/151731	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Sep%202020%2017:12:04%20GMT	https://asana.com/de/styles/trademark-guidelines	C:/My%20Web%20Sites/asana/asana.com/de/styles/trademark-guidelines.html	(from https://asana.com/styles/trademark-guidelines)
12:21:22	151271/151271	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Sep%202020%2017:22:04%20GMT	https://asana.com/es/styles/trademark-guidelines	C:/My%20Web%20Sites/asana/asana.com/es/styles/trademark-guidelines.html	(from https://asana.com/styles/trademark-guidelines)
12:21:22	153834/153834	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Sep%202020%2016:42:10%20GMT	https://asana.com/fr/styles/trademark-guidelines	C:/My%20Web%20Sites/asana/asana.com/fr/styles/trademark-guidelines.html	(from https://asana.com/styles/trademark-guidelines)
12:21:23	151274/151274	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Sep%202020%2017:12:36%20GMT	https://asana.com/pt/styles/trademark-guidelines	C:/My%20Web%20Sites/asana/asana.com/pt/styles/trademark-guidelines.html	(from https://asana.com/styles/trademark-guidelines)
12:21:23	156172/156172	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Sep%202020%2017:24:30%20GMT	https://asana.com/ja/styles/trademark-guidelines	C:/My%20Web%20Sites/asana/asana.com/ja/styles/trademark-guidelines.html	(from https://asana.com/styles/trademark-guidelines)
12:21:23	146685/146685	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Sep%202020%2017:18:04%20GMT	https://asana.com/de/security-statement	C:/My%20Web%20Sites/asana/asana.com/de/security-statement.html	(from https://asana.com/security-statement)
12:21:24	147111/147111	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Sep%202020%2016:43:14%20GMT	https://asana.com/es/security-statement	C:/My%20Web%20Sites/asana/asana.com/es/security-statement.html	(from https://asana.com/security-statement)
12:21:24	149181/149181	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Sep%202020%2017:55:34%20GMT	https://asana.com/fr/security-statement	C:/My%20Web%20Sites/asana/asana.com/fr/security-statement.html	(from https://asana.com/security-statement)
12:21:25	146991/146991	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Sep%202020%2017:47:08%20GMT	https://asana.com/pt/security-statement	C:/My%20Web%20Sites/asana/asana.com/pt/security-statement.html	(from https://asana.com/security-statement)
12:21:25	151484/151484	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Sep%202020%2016:37:30%20GMT	https://asana.com/ja/security-statement	C:/My%20Web%20Sites/asana/asana.com/ja/security-statement.html	(from https://asana.com/security-statement)
12:21:25	651816/651816	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Sep%202020%2017:08:22%20GMT	https://asana.com/de/?noredirect	C:/My%20Web%20Sites/asana/asana.com/de/index4dd6.html	(from https://asana.com/de/terms)
12:21:25	142139/142139	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Sep%202020%2017:48:06%20GMT	https://asana.com/de/partners	C:/My%20Web%20Sites/asana/asana.com/de/partners.html	(from https://asana.com/de/terms)
12:21:27	23041/23041	---M--	200	added ('OK')	image/png	etag:%2210b45471f5cae698be15cbf6b936aa46%22	https://luna1.co/940a3e.png	C:/My%20Web%20Sites/asana/luna1.co/940a3e.png	(from https://asana.com/de/terms)
12:21:27	16195/16195	---M--	200	added ('OK')	image/png	etag:%224e3d3ef008a2f28fd95e93e8ddeaefb7%22	https://luna1.co/c42854.png	C:/My%20Web%20Sites/asana/luna1.co/c42854.png	(from https://asana.com/de/terms)
12:21:28	348731/348731	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Sep%202020%2017:23:40%20GMT	https://asana.com/de/terms?privacy-policy	C:/My%20Web%20Sites/asana/asana.com/de/terms18d7.html	(from https://asana.com/de/terms)
12:21:29	348731/348731	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Sep%202020%2017:23:40%20GMT	https://asana.com/de/terms?terms-of-service	C:/My%20Web%20Sites/asana/asana.com/de/terms1cd7.html	(from https://asana.com/de/terms)
12:21:29	49048/49048	---M--	200	added ('OK')	image/png	etag:%224b8e9b3b36cbbac76195baf62dbf9375%22	https://luna1.co/c5b67a.png	C:/My%20Web%20Sites/asana/luna1.co/c5b67a.png	(from https://asana.com/de/terms)
12:21:29	122385/122385	---M--	302	error ('Not%20Found')	text/html	date:Mon,%2028%20Sep%202020%2017:37:30%20GMT	https://asana.com/de/de/terms	C:/My%20Web%20Sites/asana/asana.com/de/de/terms	(from https://asana.com/de/terms)
12:21:30	348731/348731	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Sep%202020%2017:23:40%20GMT	https://asana.com/de/terms?missingtranslation=de#i18n-404	C:/My%20Web%20Sites/asana/asana.com/de/terms507e.html	(from https://asana.com/de/terms)
12:21:31	122385/122385	---M--	302	error ('Not%20Found')	text/html	date:Mon,%2028%20Sep%202020%2017:37:30%20GMT	https://asana.com/es/de/terms	C:/My%20Web%20Sites/asana/asana.com/es/de/terms	(from https://asana.com/de/terms)
12:21:31	348731/348731	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Sep%202020%2017:23:40%20GMT	https://asana.com/de/terms?missingtranslation=es#i18n-404	C:/My%20Web%20Sites/asana/asana.com/de/termsda16.html	(from https://asana.com/de/terms)
12:21:32	122385/122385	---M--	302	error ('Not%20Found')	text/html	date:Mon,%2028%20Sep%202020%2017:37:30%20GMT	https://asana.com/fr/de/terms	C:/My%20Web%20Sites/asana/asana.com/fr/de/terms	(from https://asana.com/de/terms)
12:21:32	348731/348731	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Sep%202020%2017:23:40%20GMT	https://asana.com/de/terms?missingtranslation=fr#i18n-404	C:/My%20Web%20Sites/asana/asana.com/de/terms07b6.html	(from https://asana.com/de/terms)
12:21:33	122385/122385	---M--	302	error ('Not%20Found')	text/html	date:Mon,%2028%20Sep%202020%2017:37:30%20GMT	https://asana.com/pt/de/terms	C:/My%20Web%20Sites/asana/asana.com/pt/de/terms	(from https://asana.com/de/terms)
12:21:34	348731/348731	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Sep%202020%2017:23:40%20GMT	https://asana.com/de/terms?missingtranslation=pt#i18n-404	C:/My%20Web%20Sites/asana/asana.com/de/terms15ae.html	(from https://asana.com/de/terms)
12:21:34	122385/122385	---M--	302	error ('Not%20Found')	text/html	date:Mon,%2028%20Sep%202020%2017:37:30%20GMT	https://asana.com/ja/de/terms	C:/My%20Web%20Sites/asana/asana.com/ja/de/terms	(from https://asana.com/de/terms)
12:21:35	348731/348731	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Sep%202020%2017:23:40%20GMT	https://asana.com/de/terms?missingtranslation=ja#i18n-404	C:/My%20Web%20Sites/asana/asana.com/de/termsc58e.html	(from https://asana.com/de/terms)
12:21:35	141797/141797	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Sep%202020%2017:42:56%20GMT	https://asana.com/es/partners	C:/My%20Web%20Sites/asana/asana.com/es/partners.html	(from https://asana.com/es/terms)
12:21:36	22287/22287	---M--	200	added ('OK')	image/png	etag:%22acfe3ce14984052ec135553c23b00eb2%22	https://luna1.co/6c3ffc.png	C:/My%20Web%20Sites/asana/luna1.co/6c3ffc.png	(from https://asana.com/es/terms)
12:21:36	651506/651506	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Sep%202020%2017:47:32%20GMT	https://asana.com/es/?noredirect	C:/My%20Web%20Sites/asana/asana.com/es/index4dd6.html	(from https://asana.com/es/terms)
12:21:36	16774/16774	---M--	200	added ('OK')	image/png	etag:%2201d2f0e7a057030c6b27ec3c790e318c%22	https://luna1.co/82c5d3.png	C:/My%20Web%20Sites/asana/luna1.co/82c5d3.png	(from https://asana.com/es/terms)
12:21:37	321573/321573	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Sep%202020%2016:54:42%20GMT	https://asana.com/es/terms?privacy-policy	C:/My%20Web%20Sites/asana/asana.com/es/terms18d7.html	(from https://asana.com/es/terms)
12:21:37	321573/321573	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Sep%202020%2016:54:42%20GMT	https://asana.com/es/terms?terms-of-service	C:/My%20Web%20Sites/asana/asana.com/es/terms1cd7.html	(from https://asana.com/es/terms)
12:21:37	50822/50822	---M--	200	added ('OK')	image/png	etag:%22cd3ca6c279a74865b4a699ef70b47964%22	https://luna1.co/f4ea24.png	C:/My%20Web%20Sites/asana/luna1.co/f4ea24.png	(from https://asana.com/es/terms)
12:21:38	122385/122385	---M--	302	error ('Not%20Found')	text/html	date:Mon,%2028%20Sep%202020%2017:37:30%20GMT	https://asana.com/de/es/terms	C:/My%20Web%20Sites/asana/asana.com/de/es/terms	(from https://asana.com/es/terms)
12:21:39	321573/321573	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Sep%202020%2016:54:42%20GMT	https://asana.com/es/terms?missingtranslation=de#i18n-404	C:/My%20Web%20Sites/asana/asana.com/es/terms507e.html	(from https://asana.com/es/terms)
12:21:39	122385/122385	---M--	302	error ('Not%20Found')	text/html	date:Mon,%2028%20Sep%202020%2017:37:30%20GMT	https://asana.com/es/es/terms	C:/My%20Web%20Sites/asana/asana.com/es/es/terms	(from https://asana.com/es/terms)
12:21:39	321573/321573	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Sep%202020%2016:54:42%20GMT	https://asana.com/es/terms?missingtranslation=es#i18n-404	C:/My%20Web%20Sites/asana/asana.com/es/termsda16.html	(from https://asana.com/es/terms)
12:21:40	122385/122385	---M--	302	error ('Not%20Found')	text/html	date:Mon,%2028%20Sep%202020%2017:37:30%20GMT	https://asana.com/fr/es/terms	C:/My%20Web%20Sites/asana/asana.com/fr/es/terms	(from https://asana.com/es/terms)
12:21:41	321573/321573	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Sep%202020%2016:54:42%20GMT	https://asana.com/es/terms?missingtranslation=fr#i18n-404	C:/My%20Web%20Sites/asana/asana.com/es/terms07b6.html	(from https://asana.com/es/terms)
12:21:41	122385/122385	---M--	302	error ('Not%20Found')	text/html	date:Mon,%2028%20Sep%202020%2017:37:30%20GMT	https://asana.com/pt/es/terms	C:/My%20Web%20Sites/asana/asana.com/pt/es/terms	(from https://asana.com/es/terms)
12:21:41	321573/321573	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Sep%202020%2016:54:42%20GMT	https://asana.com/es/terms?missingtranslation=pt#i18n-404	C:/My%20Web%20Sites/asana/asana.com/es/terms15ae.html	(from https://asana.com/es/terms)
12:21:41	122385/122385	---M--	302	error ('Not%20Found')	text/html	date:Mon,%2028%20Sep%202020%2017:37:30%20GMT	https://asana.com/ja/es/terms	C:/My%20Web%20Sites/asana/asana.com/ja/es/terms	(from https://asana.com/es/terms)
